Year,AHRQ/CCS Condition Category,CCS Category Number,AHRQ Category,Volatility Level,NIPA Dollars,Uncontrolled Dollars,Number of Episodes,Per Capita Index,Medical Care Expenditure Index,Prevalence Index,Per Capita Dollars,Cost Per Case Dollars,Unweighted MEPS Patients,Share MEPS Spending,CCS Chapter Number,CCS Chapter,Chapter Spending (Billions),CCS Category,,Format,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,       BPH,164,Male genital disorders_AHRQ,moderate,3434488912,2729455116,4990033.165,0.976568673,1.057933972,0.92309038,12.05215112,688.2697565,4.5,0.384410378,10,Diseases of the genitourinary syste,62.7,Hyperplasia of prostate,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,       BPH,164,Male genital disorders_AHRQ,moderate,3550684176,2825958558,4817173.034,1.000284044,1.134643895,0.881584124,12.34483022,737.088776,3.5,0.384410378,10,Diseases of the genitourinary syste,66.33,Hyperplasia of prostate,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,       BPH,164,Male genital disorders_AHRQ,moderate,3092699358,2450638660,3678300.245,0.863806204,1.288600047,0.670344694,10.66051289,840.7957895,4,0.384410378,10,Diseases of the genitourinary syste,72.11,Hyperplasia of prostate,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,       BPH,164,Male genital disorders_AHRQ,moderate,3138884464,2501434086,3325253.584,0.86862959,1.454957581,0.597013687,10.72003985,943.9534112,4,0.384410378,10,Diseases of the genitourinary syste,80.38,Hyperplasia of prostate,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,       BPH,164,Male genital disorders_AHRQ,moderate,3354558271,2685992576,3480950.941,0.919796346,1.492426472,0.616309321,11.35150541,963.6901891,5,0.384410378,10,Diseases of the genitourinary syste,85.14,Hyperplasia of prostate,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,       BPH,164,Male genital disorders_AHRQ,moderate,3754348386,2998465914,3791636.066,1.01953751,1.529531794,0.666568367,12.58244351,990.1658072,8,0.384410378,10,Diseases of the genitourinary syste,92.1,Hyperplasia of prostate,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,       BPH,164,Male genital disorders_AHRQ,moderate,4169812013,3300207458,4135072.739,1.121643216,1.543633256,0.726625454,13.84256317,1008.401128,8.5,0.384410378,10,Diseases of the genitourinary syste,97.83,Hyperplasia of prostate,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,       BPH,164,Male genital disorders_AHRQ,moderate,4356505000,3499771722,4224342.412,1.160830028,1.602384158,0.724439281,14.32618035,1031.285955,10,0.384410378,10,Diseases of the genitourinary syste,102.95,Hyperplasia of prostate,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,       BPH,164,Male genital disorders_AHRQ,moderate,4642544382,3795716249,4399384.916,1.2262506,1.668736695,0.734837679,15.13355688,1055.271242,12,0.384410378,10,Diseases of the genitourinary syste,107.42,Hyperplasia of prostate,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,       BPH,164,Male genital disorders_AHRQ,moderate,4873443551,3985959143,4365847.745,1.276516921,1.76583571,0.722896764,15.75390987,1116.265119,10.5,0.384410378,10,Diseases of the genitourinary syste,110.46,Hyperplasia of prostate,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,       BPH,164,Male genital disorders_AHRQ,moderate,4513390121,3659526590,4261804.457,1.17342503,1.660800345,0.7065419,14.48161936,1059.032662,7.5,0.384410378,10,Diseases of the genitourinary syste,113.75,Hyperplasia of prostate,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,       BPH,164,Male genital disorders_AHRQ,moderate,4237718848,3362796989,4131614.745,1.093560849,1.574225234,0.694666065,13.49598957,1025.681025,7,0.384410378,10,Diseases of the genitourinary syste,116.81,Hyperplasia of prostate,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,       BPH,164,Male genital disorders_AHRQ,moderate,4373939799,3504605697,4247154.512,1.120836885,1.595978881,0.702288043,13.83261198,1029.851819,5.5,0.384410378,10,Diseases of the genitourinary syste,120,Hyperplasia of prostate,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,       BPH,164,Male genital disorders_AHRQ,moderate,4211530049,3376135144,4248630.185,1.071228625,1.536940061,0.696987899,13.22038034,991.2677418,6.5,0.384410378,10,Diseases of the genitourinary syste,125.1,Hyperplasia of prostate,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,       BPH,164,Male genital disorders_AHRQ,moderate,4822261556,3951478050,4432962.947,1.217653839,1.724056567,0.706272556,15.02746145,1087.819053,9.5,0.384410378,10,Diseases of the genitourinary syste,129.49,Hyperplasia of prostate,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,       Oth male gen,166,Male genital disorders_AHRQ,low,1632064944,1244277909,2266099.855,1,1,1,5.784133112,720.2087502,6.5,0.226277302,10,Diseases of the genitourinary syste,58.36,Other male genital disorders,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,       Oth male gen,166,Male genital disorders_AHRQ,low,1713116529,1361447014,2305913.564,1.039324289,1.075274563,0.966566423,6.011590032,742.9231329,11,0.226277302,10,Diseases of the genitourinary syste,62.7,Other male genital disorders,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,       Oth male gen,166,Male genital disorders_AHRQ,low,1748300683,1391457261,2375438.837,1.050874673,1.066811457,0.985061292,6.07839899,735.9906119,20,0.226277302,10,Diseases of the genitourinary syste,66.33,Other male genital disorders,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,       Oth male gen,166,Male genital disorders_AHRQ,low,2059259063,1631746021,2687986.348,1.227193659,1.105572318,1.110007585,7.098251475,766.0972923,21,0.226277302,10,Diseases of the genitourinary syste,72.11,Other male genital disorders,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,       Oth male gen,166,Male genital disorders_AHRQ,low,2111155535,1682418221,2822034.443,1.24653082,1.085758669,1.148073559,7.210100189,748.097012,18,0.226277302,10,Diseases of the genitourinary syste,80.38,Other male genital disorders,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,       Oth male gen,166,Male genital disorders_AHRQ,low,2074245627,1660847094,2838361.577,1.213500681,1.065672072,1.138718667,7.019049468,730.7897782,14,0.226277302,10,Diseases of the genitourinary syste,85.14,Other male genital disorders,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,       Oth male gen,166,Male genital disorders_AHRQ,low,2286811925,1826396196,2879820.018,1.325020471,1.155024775,1.147179263,7.664094777,794.0815436,16,0.226277302,10,Diseases of the genitourinary syste,92.1,Other male genital disorders,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,       Oth male gen,166,Male genital disorders_AHRQ,low,2416472455,1912522769,2859686.791,1.386895082,1.218007037,1.138659335,8.021985768,845.0129794,16.5,0.226277302,10,Diseases of the genitourinary syste,97.83,Other male genital disorders,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,       Oth male gen,166,Male genital disorders_AHRQ,low,2533300365,2035111397,2849206.14,1.440259021,1.300846244,1.107170834,8.330649891,889.1249843,12,0.226277302,10,Diseases of the genitourinary syste,102.95,Other male genital disorders,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,       Oth male gen,166,Male genital disorders_AHRQ,low,2784951713,2276959701,2917929.31,1.569510913,1.421157562,1.104389094,9.078260039,954.4274095,17,0.226277302,10,Diseases of the genitourinary syste,107.42,Other male genital disorders,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,       Oth male gen,166,Male genital disorders_AHRQ,low,2905126056,2376084517,2909182.694,1.623600286,1.487484817,1.091507132,9.391120175,998.6055749,22.5,0.226277302,10,Diseases of the genitourinary syste,110.46,Other male genital disorders,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,       Oth male gen,166,Male genital disorders_AHRQ,low,2934677159,2379481678,2938292.012,1.627932177,1.474854111,1.103792006,9.41617641,998.7697437,24,0.226277302,10,Diseases of the genitourinary syste,113.75,Other male genital disorders,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,       Oth male gen,166,Male genital disorders_AHRQ,low,2886944310,2290904135,2925646.526,1.589544612,1.426089278,1.114617883,9.194137624,986.7713972,29.5,0.226277302,10,Diseases of the genitourinary syste,116.81,Other male genital disorders,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,       Oth male gen,166,Male genital disorders_AHRQ,low,2958560057,2370537069,2912204.957,1.617608812,1.482471888,1.091156484,9.356464691,1015.917527,32.5,0.226277302,10,Diseases of the genitourinary syste,120,Other male genital disorders,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,       Oth male gen,166,Male genital disorders_AHRQ,low,3170656958,2541728602,2934941.135,1.720739087,1.577216941,1.090997086,9.95298393,1080.313646,35,0.226277302,10,Diseases of the genitourinary syste,125.1,Other male genital disorders,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,       Oth male gen,166,Male genital disorders_AHRQ,low,3320146018,2720608155,2992372.643,1.788766963,1.655815609,1.080293575,10.34646622,1109.536282,40.5,0.226277302,10,Diseases of the genitourinary syste,129.49,Other male genital disorders,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,       Inf male gen,165,Male genital disorders_AHRQ,high,998838186.9,761509089.9,1708605.992,1,1,1,3.539940644,584.5924641,2.5,0.192916838,10,Diseases of the genitourinary syste,58.36,Inflammatory conditions of male genital organs,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,       Inf male gen,165,Male genital disorders_AHRQ,high,983880211.3,781908733.7,1682981.752,0.975323517,1.042421813,0.935632298,3.452587357,584.6053947,2.5,0.192916838,10,Diseases of the genitourinary syste,62.7,Inflammatory conditions of male genital organs,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,       Inf male gen,165,Male genital disorders_AHRQ,high,950774524.6,756713149.4,1564727.318,0.933801642,1.08507423,0.860587798,3.305602387,607.6295299,3,0.192916838,10,Diseases of the genitourinary syste,66.33,Inflammatory conditions of male genital organs,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,       Inf male gen,165,Male genital disorders_AHRQ,high,1009005291,799530470.7,1693006.116,0.982511989,1.059603358,0.927245069,3.478034124,595.9844332,5,0.192916838,10,Diseases of the genitourinary syste,72.11,Inflammatory conditions of male genital organs,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,       Inf male gen,165,Male genital disorders_AHRQ,high,1068190958,851260791.8,1737404.769,1.030561673,1.099330949,0.937444429,3.648127153,614.8198607,7,0.192916838,10,Diseases of the genitourinary syste,80.38,Inflammatory conditions of male genital organs,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,       Inf male gen,165,Male genital disorders_AHRQ,high,1078627420,863656257.9,1750637.656,1.031082929,1.106907912,0.931498382,3.649972367,616.1340223,7,0.192916838,10,Diseases of the genitourinary syste,85.14,Inflammatory conditions of male genital organs,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,       Inf male gen,165,Male genital disorders_AHRQ,high,1139565252,910130657.2,1770400.666,1.078881227,1.153450636,0.935351019,3.819175507,643.6764705,8.5,0.192916838,10,Diseases of the genitourinary syste,92.1,Inflammatory conditions of male genital organs,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,       Inf male gen,165,Male genital disorders_AHRQ,high,1077757750,852993888.5,1669386.371,1.010706857,1.146452034,0.881595415,3.577842284,645.6011432,8,0.192916838,10,Diseases of the genitourinary syste,97.83,Inflammatory conditions of male genital organs,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,       Inf male gen,165,Male genital disorders_AHRQ,high,1070894832,860296831.6,1553051.754,0.994816637,1.242880082,0.800412406,3.521591848,689.5422698,6,0.192916838,10,Diseases of the genitourinary syste,102.95,Inflammatory conditions of male genital organs,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,       Inf male gen,165,Male genital disorders_AHRQ,high,1045803651,855042749.2,1518113.212,0.963028462,1.263718962,0.762059043,3.409063594,688.883835,6,0.192916838,10,Diseases of the genitourinary syste,107.42,Inflammatory conditions of male genital organs,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,       Inf male gen,165,Male genital disorders_AHRQ,high,1113187120,910468815.5,1462683.457,1.01654032,1.396630619,0.72785195,3.598492394,761.0581183,10.5,0.192916838,10,Diseases of the genitourinary syste,110.46,Inflammatory conditions of male genital organs,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,       Inf male gen,165,Male genital disorders_AHRQ,high,1074555819,871266495.4,1407005.035,0.973973756,1.389383687,0.701011366,3.447809284,763.7185319,10.5,0.192916838,10,Diseases of the genitourinary syste,113.75,Inflammatory conditions of male genital organs,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,       Inf male gen,165,Male genital disorders_AHRQ,high,963650493.8,764694661.2,1275173.802,0.866954215,1.3455056,0.644333412,3.068966461,755.7012953,6.5,0.192916838,10,Diseases of the genitourinary syste,116.81,Inflammatory conditions of male genital organs,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,       Inf male gen,165,Male genital disorders_AHRQ,high,977305143.4,783062714.7,1230424.945,0.873103236,1.427934385,0.611444927,3.090733631,794.2826152,9,0.192916838,10,Diseases of the genitourinary syste,120,Inflammatory conditions of male genital organs,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,       Inf male gen,165,Male genital disorders_AHRQ,high,1049039823,840953328.9,1208776.323,0.930250776,1.560963625,0.595946479,3.293032529,867.852723,10,0.192916838,10,Diseases of the genitourinary syste,125.1,Inflammatory conditions of male genital organs,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,       Inf male gen,165,Male genital disorders_AHRQ,high,1089460865,892730650.3,1155174.388,0.959070459,1.733962607,0.553109078,3.3950525,943.113764,5.5,0.192916838,10,Diseases of the genitourinary syste,129.49,Inflammatory conditions of male genital organs,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,Epilepsy and convulsions_AHRQ,0,Epilepsy and convulsions_AHRQ,NA,4803398099,3662085974,2633217.495,1,1,1,17.02352231,1824.155471,59,NA,NA,NA,NA,NA,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,Epilepsy and convulsions_AHRQ,0,Epilepsy and convulsions_AHRQ,NA,5275098269,4192223160,2735044.892,1.087385607,1.102143465,0.986609858,18.51113315,1928.706284,78,NA,NA,NA,NA,NA,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,Epilepsy and convulsions_AHRQ,0,Epilepsy and convulsions_AHRQ,NA,5616339818,4469995863,2743147.537,1.14703595,1.171699247,0.97895083,19.52659209,2047.407127,104.5,NA,NA,NA,NA,NA,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Epilepsy and convulsions_AHRQ,0,Epilepsy and convulsions_AHRQ,NA,6015886108,4766956424,2650037.041,1.21812141,1.293443413,0.941766294,20.73671701,2270.11397,109.5,NA,NA,NA,NA,NA,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Epilepsy and convulsions_AHRQ,0,Epilepsy and convulsions_AHRQ,NA,6047553734,4819405500,2635436.941,1.21325302,1.314919106,0.922682631,20.65383986,2294.706293,101.5,NA,NA,NA,NA,NA,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Epilepsy and convulsions_AHRQ,0,Epilepsy and convulsions_AHRQ,NA,6390242283,5116662745,2703989.331,1.270240689,1.360629913,0.933568105,21.62397072,2363.264606,95,NA,NA,NA,NA,NA,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Epilepsy and convulsions_AHRQ,0,Epilepsy and convulsions_AHRQ,NA,6784330369,5418405877,2719824.963,1.335635588,1.432480682,0.932393438,22.73722223,2494.399625,92,NA,NA,NA,NA,NA,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,Epilepsy and convulsions_AHRQ,0,Epilepsy and convulsions_AHRQ,NA,7732411400,6119835065,2723695.977,1.507875782,1.615620236,0.93331078,25.66935703,2838.940713,89,NA,NA,NA,NA,NA,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Epilepsy and convulsions_AHRQ,0,Epilepsy and convulsions_AHRQ,NA,8563014657,6879045599,2763908.807,1.654129323,1.789627623,0.924286875,28.15910743,3098.15383,86.5,NA,NA,NA,NA,NA,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Epilepsy and convulsions_AHRQ,0,Epilepsy and convulsions_AHRQ,NA,8375421280,6847693855,2747072.705,1.603770371,1.792389446,0.89476669,27.3018207,3048.853154,87,NA,NA,NA,NA,NA,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Epilepsy and convulsions_AHRQ,0,Epilepsy and convulsions_AHRQ,NA,8690552373,7107948686,2712690.325,1.650252401,1.884092676,0.875887063,28.09310857,3203.665488,79.5,NA,NA,NA,NA,NA,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Epilepsy and convulsions_AHRQ,0,Epilepsy and convulsions_AHRQ,NA,8558230463,6939145765,2774180.087,1.613053632,1.798579157,0.896848841,27.4598545,3084.958508,83,NA,NA,NA,NA,NA,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Epilepsy and convulsions_AHRQ,0,Epilepsy and convulsions_AHRQ,NA,8695327819,6900085460,2819283.21,1.626706228,1.759843144,0.924347283,27.69226977,3084.233535,108.5,NA,NA,NA,NA,NA,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Epilepsy and convulsions_AHRQ,0,Epilepsy and convulsions_AHRQ,NA,9035066363,7239318899,2845049.25,1.678468967,1.829641976,0.917375634,28.57345391,3175.715276,127.5,NA,NA,NA,NA,NA,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Epilepsy and convulsions_AHRQ,0,Epilepsy and convulsions_AHRQ,NA,9425463342,7555837823,2913261.159,1.738030247,1.864925146,0.931957108,29.58739669,3235.365052,116,NA,NA,NA,NA,NA,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Epilepsy and convulsions_AHRQ,0,Epilepsy and convulsions_AHRQ,NA,9926711112,8134187790,2945938.861,1.817150169,1.985402942,0.915255101,30.93429645,3369.625637,108,NA,NA,NA,NA,NA,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,       Epilepsy/cnv,83,Epilepsy and convulsions_AHRQ,moderate,4803398099,3662085974,2633217.495,1,1,1,17.02352231,1824.155471,59,0.420620023,6,Diseases of the nervous system and,60.05,Epilepsy; convulsions,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,       Epilepsy/cnv,83,Epilepsy and convulsions_AHRQ,moderate,5275098269,4192223160,2735044.892,1.087385607,1.102143465,0.986609858,18.51113315,1928.706284,78,0.420620023,6,Diseases of the nervous system and,65.93,Epilepsy; convulsions,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,       Epilepsy/cnv,83,Epilepsy and convulsions_AHRQ,moderate,5616339818,4469995863,2743147.537,1.14703595,1.171699247,0.97895083,19.52659209,2047.407127,104.5,0.420620023,6,Diseases of the nervous system and,72.17,Epilepsy; convulsions,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,       Epilepsy/cnv,83,Epilepsy and convulsions_AHRQ,moderate,6015886108,4766956424,2650037.041,1.21812141,1.293443413,0.941766294,20.73671701,2270.11397,109.5,0.420620023,6,Diseases of the nervous system and,76,Epilepsy; convulsions,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,       Epilepsy/cnv,83,Epilepsy and convulsions_AHRQ,moderate,6047553734,4819405500,2635436.941,1.21325302,1.314919106,0.922682631,20.65383986,2294.706293,101.5,0.420620023,6,Diseases of the nervous system and,80.14,Epilepsy; convulsions,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,       Epilepsy/cnv,83,Epilepsy and convulsions_AHRQ,moderate,6390242283,5116662745,2703989.331,1.270240689,1.360629913,0.933568105,21.62397072,2363.264606,95,0.420620023,6,Diseases of the nervous system and,84.62,Epilepsy; convulsions,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,       Epilepsy/cnv,83,Epilepsy and convulsions_AHRQ,moderate,6784330369,5418405877,2719824.963,1.335635588,1.432480682,0.932393438,22.73722223,2494.399625,92,0.420620023,6,Diseases of the nervous system and,91.65,Epilepsy; convulsions,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,       Epilepsy/cnv,83,Epilepsy and convulsions_AHRQ,moderate,7732411400,6119835065,2723695.977,1.507875782,1.615620236,0.93331078,25.66935703,2838.940713,89,0.420620023,6,Diseases of the nervous system and,98.89,Epilepsy; convulsions,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,       Epilepsy/cnv,83,Epilepsy and convulsions_AHRQ,moderate,8563014657,6879045599,2763908.807,1.654129323,1.789627623,0.924286875,28.15910743,3098.15383,86.5,0.420620023,6,Diseases of the nervous system and,104.84,Epilepsy; convulsions,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,       Epilepsy/cnv,83,Epilepsy and convulsions_AHRQ,moderate,8375421280,6847693855,2747072.705,1.603770371,1.792389446,0.89476669,27.3018207,3048.853154,87,0.420620023,6,Diseases of the nervous system and,111.89,Epilepsy; convulsions,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,       Epilepsy/cnv,83,Epilepsy and convulsions_AHRQ,moderate,8690552373,7107948686,2712690.325,1.650252401,1.884092676,0.875887063,28.09310857,3203.665488,79.5,0.420620023,6,Diseases of the nervous system and,117.66,Epilepsy; convulsions,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,       Epilepsy/cnv,83,Epilepsy and convulsions_AHRQ,moderate,8558230463,6939145765,2774180.087,1.613053632,1.798579157,0.896848841,27.4598545,3084.958508,83,0.420620023,6,Diseases of the nervous system and,124.9,Epilepsy; convulsions,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,       Epilepsy/cnv,83,Epilepsy and convulsions_AHRQ,moderate,8695327819,6900085460,2819283.21,1.626706228,1.759843144,0.924347283,27.69226977,3084.233535,108.5,0.420620023,6,Diseases of the nervous system and,131.58,Epilepsy; convulsions,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
